Year,SiteName,TripNo,MonthYear,SiteGrid,Species,AvgOfCover,AvgOfFL,AvgOfSeed,dead/alive
2001,Main Camp,70,Jun.01,MC2,Eriachne aristidea,5,0,0,Alive
2001,Main Camp,70,Jun.01,MC2,Eucalyptus gamophylla,10,0,0,Alive
2001,Main Camp,70,Jun.01,MC2,Euphorbia drummondii,10,5,0,Alive
2001,Main Camp,70,Jun.01,MC2,Goodenia cycloptera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MC2,Grevillea stenobotrya,12,0,0,Alive
2001,Main Camp,70,Jun.01,MC2,Plant C,10,0,0,Alive
2001,Main Camp,70,Jun.01,MC2,Ptilotus spp,5,2,3,Alive
2001,Main Camp,70,Jun.01,MC2,Scaveola depauperata,6.666666667,0,0,Alive
2001,Main Camp,70,Jun.01,MC2,Triodia basedowii,49.16666667,0,0,Alive
2001,Main Camp,70,Jun.01,MC4,Acacia ligulata,10,5,0,Alive
2001,Main Camp,70,Jun.01,MC4,Aristida contorta,13,0,3.2,Alive
2001,Main Camp,70,Jun.01,MC4,Atalaya hemiglauca,5,0,0,Alive
2001,Main Camp,70,Jun.01,MC4,Eriachne aristidea,10,0,0,Alive
2001,Main Camp,70,Jun.01,MC4,Euphorbia drummondii,7.5,2.5,0,Alive
2001,Main Camp,70,Jun.01,MC4,Euphorbia tannensis,5,2.5,0,Alive
2001,Main Camp,70,Jun.01,MC4,Gao,5,4,0,Alive
2001,Main Camp,70,Jun.01,MC4,Grevillea stenobotrya,17.5,0,0,Alive
2001,Main Camp,70,Jun.01,MC4,Sida fibulifera,10,0,0,Alive
2001,Main Camp,70,Jun.01,MC4,Triodia basedowii,41.66666667,0,0,Alive
2001,Main Camp,70,Jun.01,MC4,Triumfetta winneckeana,5,0,2,Alive
2001,Main Camp,70,Jun.01,MC4,Vine I,12.5,2,2,Alive
2001,Main Camp,70,Jun.01,MCA,Aristida contorta,11.66666667,0,2.5,Alive
2001,Main Camp,70,Jun.01,MCA,Crotalaria cunninghamii,25,5,0,Alive
2001,Main Camp,70,Jun.01,MCA,Crotalaria eremaea,10,5,0,Alive
2001,Main Camp,70,Jun.01,MCA,Eragrostis eriopoda,5,0,2,Alive
2001,Main Camp,70,Jun.01,MCA,Eriachne aristidea,15,0,1.6,Alive
2001,Main Camp,70,Jun.01,MCA,Euphorbia drummondii,10,5,0,Alive
2001,Main Camp,70,Jun.01,MCA,Euphorbia tannensis,6.666666667,0,0,Alive
2001,Main Camp,70,Jun.01,MCA,Goodenia cycloptera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCA,Grevillea stenobotrya,20,0,0,Alive
2001,Main Camp,70,Jun.01,MCA,Scaveola depauperata,20,5,0,Alive
2001,Main Camp,70,Jun.01,MCA,Tephrosea rosea,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCA,Triodia basedowii,44.16666667,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Aristida contorta,11,0,1.6,Alive
2001,Main Camp,70,Jun.01,MCB,Eriachne aristidea,7.5,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Goodenia cycloptera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Plant C,7.5,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Ptilotus latifolius,5,5,0,Alive
2001,Main Camp,70,Jun.01,MCB,Ptilotus spp,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Scaveola depauperata,10,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Setaria surgens,5,0,3,Alive
2001,Main Camp,70,Jun.01,MCB,Sida fibulifera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCB,Tephrosea rosea,40,3,0,Alive
2001,Main Camp,70,Jun.01,MCB,Triodia basedowii,57,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Aristida contorta,11.25,0,3.75,Alive
2001,Main Camp,70,Jun.01,MCC,Calandrinia balonensis,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Crotalaria eremaea,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Eriachne aristidea,8.333333333,0,1.333333333,Alive
2001,Main Camp,70,Jun.01,MCC,Euphorbia drummondii,5,5,0,Alive
2001,Main Camp,70,Jun.01,MCC,Grevillea stenobotrya,35,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Ptilotus polystachyus,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Sida fibulifera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Tephrosea rosea,27.5,0,0,Alive
2001,Main Camp,70,Jun.01,MCC,Triodia basedowii,47.5,1.25,0,Alive
2001,Main Camp,70,Jun.01,MCD,Aristida contorta,9.166666667,0,2.333333333,Alive
2001,Main Camp,70,Jun.01,MCD,Calandrinia balonensis,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCD,Crotalaria eremaea,5,2,0,Alive
2001,Main Camp,70,Jun.01,MCD,Eriachne aristidea,9,0,2.8,Alive
2001,Main Camp,70,Jun.01,MCD,Euphorbia drummondii,10,5,0,Alive
2001,Main Camp,70,Jun.01,MCD,Plant A,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCD,Plant B,5,1,0,Alive
2001,Main Camp,70,Jun.01,MCD,Sida fibulifera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCD,Triodia basedowii,50.83333333,0,0,Alive
2001,Main Camp,70,Jun.01,MCE,Aristida contorta,5,0,3,Alive
2001,Main Camp,70,Jun.01,MCE,Goodenia cycloptera,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCE,Scaveola depauperata,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCE,Triodia basedowii,51.66666667,0,0,Alive
2001,Main Camp,70,Jun.01,MCF,Aristida contorta,7.5,0,4,Alive
2001,Main Camp,70,Jun.01,MCF,Eriachne aristidea,5,0,2,Alive
2001,Main Camp,70,Jun.01,MCF,Euphorbia drummondii,5,5,0,Alive
2001,Main Camp,70,Jun.01,MCF,Goodenia cycloptera,5,1,3,Alive
2001,Main Camp,70,Jun.01,MCF,Tephrosea rosea,30,3,0,Alive
2001,Main Camp,70,Jun.01,MCF,Triodia basedowii,41.66666667,0,0,Alive
2001,Main Camp,70,Jun.01,MCG,Acacia ligulata,10,0,0,Alive
2001,Main Camp,70,Jun.01,MCG,Aristida contorta,7.5,0,2.5,Alive
2001,Main Camp,70,Jun.01,MCG,Calotis erinacea,15,5,4,Alive
2001,Main Camp,70,Jun.01,MCG,Crotalaria eremaea,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCG,Eriachne aristidea,7.5,0,1,Alive
2001,Main Camp,70,Jun.01,MCG,Euphorbia drummondii,5,5,2,Alive
2001,Main Camp,70,Jun.01,MCG,Grevillea stenobotrya,25,0,2,Alive
2001,Main Camp,70,Jun.01,MCG,Sida fibulifera,10,0,0,Alive
2001,Main Camp,70,Jun.01,MCG,Tephrosea rosea,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCG,Triodia basedowii,55,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Acacia dictyophleba,15,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Aristida contorta,13,0,2.6,Alive
2001,Main Camp,70,Jun.01,MCH,Crotalaria eremaea,8.333333333,1,0,Alive
2001,Main Camp,70,Jun.01,MCH,Eriachne aristidea,10,0,1,Alive
2001,Main Camp,70,Jun.01,MCH,Euphorbia drummondii,5,5,0,Alive
2001,Main Camp,70,Jun.01,MCH,Grevillea stenobotrya,15,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Newcastelia spodiotricha,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Ptilotus polystachyus,5,0,3,Alive
2001,Main Camp,70,Jun.01,MCH,Tephrosea rosea,15,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Trichodesma zeylanicum,10,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Triodia basedowii,54,0,0,Alive
2001,Main Camp,70,Jun.01,MCH,Yakirra australiensis,5,0,1,Alive
2001,Main Camp,70,Jun.01,MCK,Aristida contorta,14,0,3.6,Alive
2001,Main Camp,70,Jun.01,MCK,Crotalaria eremaea,5,5,0,Alive
2001,Main Camp,70,Jun.01,MCK,Eragrostis eriopoda,5,0,5,Alive
2001,Main Camp,70,Jun.01,MCK,Eriachne aristidea,10,0,0,Alive
2001,Main Camp,70,Jun.01,MCK,Euphorbia drummondii,5,5,0,Alive
2001,Main Camp,70,Jun.01,MCK,Goodenia cycloptera,5,0,1,Alive
2001,Main Camp,70,Jun.01,MCK,Plant C,5,0,0,Alive
2001,Main Camp,70,Jun.01,MCK,Scaveola depauperata,25,0,0,Alive
2001,Main Camp,70,Jun.01,MCK,Tephrosea rosea,27.5,0.5,0,Alive
2001,Main Camp,70,Jun.01,MCK,Triodia basedowii,51.25,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Abutilon otocarpum,5,2,0,Alive
2001,Main Camp,71,Sep.01,MC0,Acacia dictyophleba,12.66666667,0.666666667,1.333333333,Alive
2001,Main Camp,71,Sep.01,MC0,Acacia ligulata,14,2.333333333,0.333333333,Alive
2001,Main Camp,71,Sep.01,MC0,Aristida contorta,9.777777778,0,0.407407407,Alive
2001,Main Camp,71,Sep.01,MC0,Atalaya hemiglauca,15,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Atriplex nummularia,2,2,0,Alive
2001,Main Camp,71,Sep.01,MC0,Calandrinia balonensis,1,0.5,0.5,Alive
2001,Main Camp,71,Sep.01,MC0,Crotalaria eremaea,3.666666667,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Dactyloctenium radulans,2,0,1,Alive
2001,Main Camp,71,Sep.01,MC0,Dicrastylis costelloi,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Enchylaena tomentosa,12.5,1,0,Alive
2001,Main Camp,71,Sep.01,MC0,Eragrostis eriopoda,2,0,0.666666667,Alive
2001,Main Camp,71,Sep.01,MC0,Eremophila macdonnellii,5,2,2,Alive
2001,Main Camp,71,Sep.01,MC0,Eriachne aristidea,4.764705882,0,0.352941176,Alive
2001,Main Camp,71,Sep.01,MC0,Euphorbia drummondii,10,1,1,Alive
2001,Main Camp,71,Sep.01,MC0,Euphorbia tannensis,3.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Fimbristylis dichotoma,3.5,0,1.5,Alive
2001,Main Camp,71,Sep.01,MC0,grass,1.5,0,0.5,Alive
2001,Main Camp,71,Sep.01,MC0,Grevillea stenobotrya,18.88888889,0.666666667,0.222222222,Alive
2001,Main Camp,71,Sep.01,MC0,Helipterum spp,1,0,4,Alive
2001,Main Camp,71,Sep.01,MC0,Nicotiana megalosiphon,1,2,1,Alive
2001,Main Camp,71,Sep.01,MC0,Oldenlandia pterospora,2.75,0,2.75,Alive
2001,Main Camp,71,Sep.01,MC0,Paractaenum refractum,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Portulaca pilsoa,1,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Scaveola depauperata,6.25,0,0.25,Alive
2001,Main Camp,71,Sep.01,MC0,Sedum (Atriplex sp?),7.75,0.5,0,Alive
2001,Main Camp,71,Sep.01,MC0,Sida fibulifera,3.75,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Sp. A,2.166666667,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Sp. Y (similar to E. tomentosa),6,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Stylobasium spathulatum,16.57142857,0,3.142857143,Alive
2001,Main Camp,71,Sep.01,MC0,Triodia basedowii,41.52777778,0,0,Alive
2001,Main Camp,71,Sep.01,MC0,Unknown annual,5,0,1,Alive
2001,Main Camp,71,Sep.01,MC0,Unknown legume,3,0,1.25,Alive
2001,Main Camp,71,Sep.01,MC1,Abutilon otocarpum,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC1,Acacia ligulata,16.66666667,1.666666667,1.416666667,Alive
2001,Main Camp,71,Sep.01,MC1,Acacia stenophylla,8,5,0,Alive
2001,Main Camp,71,Sep.01,MC1,Aristida contorta,6.083333333,0,0.416666667,Alive
2001,Main Camp,71,Sep.01,MC1,Atriplex spp,15,0,0,Alive
2001,Main Camp,71,Sep.01,MC1,Calandrinia balonensis,2,1,0,Alive
2001,Main Camp,71,Sep.01,MC1,Crotalaria eremaea,1.5,3.5,0,Alive
2001,Main Camp,71,Sep.01,MC1,Dodonaea viscosa,7,1,2,Alive
2001,Main Camp,71,Sep.01,MC1,Eragrostis eriopoda,1.666666667,0,0.666666667,Alive
2001,Main Camp,71,Sep.01,MC1,Eremophila longifolia,20,0,1,Alive
2001,Main Camp,71,Sep.01,MC1,Eriachne aristidea,3.111111111,0,0.333333333,Alive
2001,Main Camp,71,Sep.01,MC1,Euphorbia drummondii,3,1,1.4,Alive
2001,Main Camp,71,Sep.01,MC1,Euphorbia tannensis,1,0,1,Alive
2001,Main Camp,71,Sep.01,MC1,Goodenia cycloptera,1,2,1,Alive
2001,Main Camp,71,Sep.01,MC1,Grevillea stenobotrya,27.5,0.833333333,0,Alive
2001,Main Camp,71,Sep.01,MC1,Hakea leucoptera,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC1,Narrow-leafed climbing vine,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC1,Oldenlandia pterospora,1,0,1,Alive
2001,Main Camp,71,Sep.01,MC1,Paractaenum refractum,4,0,1.333333333,Alive
2001,Main Camp,71,Sep.01,MC1,Rulinga loxophylla,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC1,Scaveola depauperata,3,1,0,Alive
2001,Main Camp,71,Sep.01,MC1,Sida fibulifera,3,0.833333333,0,Alive
2001,Main Camp,71,Sep.01,MC1,Sp. A,3.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC1,Tephrosea rosea,16,0.5,0,Alive
2001,Main Camp,71,Sep.01,MC1,Trianthema pilosa,1,1,0,Alive
2001,Main Camp,71,Sep.01,MC1,Triodia basedowii,42.91666667,0,0.027777778,Alive
2001,Main Camp,71,Sep.01,MC1,Yakirra australiensis,1.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Abutilon otocarpum,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Acacia dictyophleba,20,1,0,Alive
2001,Main Camp,71,Sep.01,MC10,Acacia ligulata,27.5,1,2,Alive
2001,Main Camp,71,Sep.01,MC10,Acacia stenophylla,7.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Aristida contorta,12.27272727,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Crotalaria cunninghamii,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Crotalaria eremaea,8.333333333,2,2.333333333,Alive
2001,Main Camp,71,Sep.01,MC10,Eragrostis eriopoda,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Eriachne aristidea,10.2,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Euphorbia drummondii,5,1,0,Alive
2001,Main Camp,71,Sep.01,MC10,Euphorbia tannensis,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Goodenia cycloptera,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Grevillea stenobotrya,22.8125,0.875,0,Alive
2001,Main Camp,71,Sep.01,MC10,Lechenaultia divaricata,11.25,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Newcastelia spodiotricha,15,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Oldenlandia pterospora,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC10,Scaveola depauperata,13,1.2,1,Alive
2001,Main Camp,71,Sep.01,MC10,Senna pleurocarpa,5,1.5,0.5,Alive
2001,Main Camp,71,Sep.01,MC10,Sida fibulifera,11.25,0,0.5,Alive
2001,Main Camp,71,Sep.01,MC10,Triodia basedowii,41.32352941,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Acacia ligulata,20,2,0,Alive
2001,Main Camp,71,Sep.01,MC11,Aristida contorta,18.35714286,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Atriplex spp,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Crotalaria cunninghamii,16,0.6,4.6,Alive
2001,Main Camp,71,Sep.01,MC11,Crotalaria eremaea,13.18181818,2.545454545,2.272727273,Alive
2001,Main Camp,71,Sep.01,MC11,Dodonaea viscosa,20,3,2,Alive
2001,Main Camp,71,Sep.01,MC11,Eriachne aristidea,9.25,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Euphorbia drummondii,5,2.6,1,Alive
2001,Main Camp,71,Sep.01,MC11,Euphorbia tannensis,6.166666667,0.166666667,0.5,Alive
2001,Main Camp,71,Sep.01,MC11,Evolvulus alsinoides,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Goodenia cycloptera,7.5,1,0.166666667,Alive
2001,Main Camp,71,Sep.01,MC11,grass,6.75,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Grevillea stenobotrya,15.71428571,1,0,Alive
2001,Main Camp,71,Sep.01,MC11,Mukia maderaspatanum,10,2,0,Alive
2001,Main Camp,71,Sep.01,MC11,Oldenlandia pterospora,5.333333333,0,0.166666667,Alive
2001,Main Camp,71,Sep.01,MC11,Ptilotus polystachyus,2,0,1,Alive
2001,Main Camp,71,Sep.01,MC11,Senna pleurocarpa,7.5,1,2,Alive
2001,Main Camp,71,Sep.01,MC11,Sida fibulifera,12.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC11,Tephrosea rosea,16,0.6,0,Alive
2001,Main Camp,71,Sep.01,MC11,Trichodesma zeylanicum,8,1.4,0.8,Alive
2001,Main Camp,71,Sep.01,MC11,Triodia basedowii,37.94117647,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Acacia ligulata,15,1,0,Alive
2001,Main Camp,71,Sep.01,MC2,Aristida contorta,10.94285714,0,0.285714286,Alive
2001,Main Camp,71,Sep.01,MC2,Atalaya hemiglauca,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Calandrinia balonensis,5,1,0,Alive
2001,Main Camp,71,Sep.01,MC2,Crotalaria cunninghamii,4.333333333,0.666666667,2.666666667,Alive
2001,Main Camp,71,Sep.01,MC2,Crotalaria eremaea,4.75,1.875,2,Alive
2001,Main Camp,71,Sep.01,MC2,Eragrostis eriopoda,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Eremophila longifolia,14.4,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Eriachne aristidea,5.357142857,0,0.428571429,Alive
2001,Main Camp,71,Sep.01,MC2,Euphorbia drummondii,2.916666667,1.166666667,1,Alive
2001,Main Camp,71,Sep.01,MC2,Euphorbia tannensis,2.5,0.25,0,Alive
2001,Main Camp,71,Sep.01,MC2,Goodenia cycloptera,1.8,1.6,1.8,Alive
2001,Main Camp,71,Sep.01,MC2,Grevillea stenobotrya,17.17647059,0.588235294,0,Alive
2001,Main Camp,71,Sep.01,MC2,Lechenaultia divaricata,5,0.333333333,0,Alive
2001,Main Camp,71,Sep.01,MC2,Oldenlandia pterospora,1.25,0,1,Alive
2001,Main Camp,71,Sep.01,MC2,Paractaenum refractum,4.666666667,0,1.666666667,Alive
2001,Main Camp,71,Sep.01,MC2,Ptilotus polystachyus,5,3,3,Alive
2001,Main Camp,71,Sep.01,MC2,Scaveola depauperata,11.54545455,1.636363636,0.636363636,Alive
2001,Main Camp,71,Sep.01,MC2,Senna pleurocarpa,1,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Sida fibulifera,4.8,0.7,0.1,Alive
2001,Main Camp,71,Sep.01,MC2,Sp. A,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Sp. B,1,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Sp. C,20,1,0,Alive
2001,Main Camp,71,Sep.01,MC2,Tephrosea rosea,10.85714286,1.142857143,0,Alive
2001,Main Camp,71,Sep.01,MC2,Trianthema pilosa,1,0.5,0,Alive
2001,Main Camp,71,Sep.01,MC2,Triodia basedowii,38.28571429,0,0,Alive
2001,Main Camp,71,Sep.01,MC2,Triumfetta winneckeana,15,0.5,4,Alive
2001,Main Camp,71,Sep.01,MC2,Yakirra australiensis,1,0,0.666666667,Alive
2001,Main Camp,71,Sep.01,MC2,Yellow vine?,5,2,2,Alive
2001,Main Camp,71,Sep.01,MC3,Acacia ligulata,17.5,1.5,1,Alive
2001,Main Camp,71,Sep.01,MC3,Aristida contorta,11.25806452,0,0.258064516,Alive
2001,Main Camp,71,Sep.01,MC3,Calandrinia balonensis,1,2,0,Alive
2001,Main Camp,71,Sep.01,MC3,Crotalaria cunninghamii,5,2,2,Alive
2001,Main Camp,71,Sep.01,MC3,Crotalaria eremaea,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC3,Eragrostis eriopoda,2.555555556,0,0,Alive
2001,Main Camp,71,Sep.01,MC3,Eriachne aristidea,5.846153846,0,0.076923077,Alive
2001,Main Camp,71,Sep.01,MC3,Euphorbia drummondii,8.75,1.5,2.625,Alive
2001,Main Camp,71,Sep.01,MC3,Euphorbia tannensis,2.428571429,0.428571429,0.285714286,Alive
2001,Main Camp,71,Sep.01,MC3,Goodenia cycloptera,5,1.666666667,0.333333333,Alive
2001,Main Camp,71,Sep.01,MC3,Grevillea stenobotrya,13.05555556,0.444444444,0,Alive
2001,Main Camp,71,Sep.01,MC3,Lechenaultia divaricata,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC3,Oldenlandia pterospora,2,0,2.5,Alive
2001,Main Camp,71,Sep.01,MC3,Ptilotus polystachyus,4,3.333333333,2,Alive
2001,Main Camp,71,Sep.01,MC3,Scaveola depauperata,7.571428571,2.142857143,0.857142857,Alive
2001,Main Camp,71,Sep.01,MC3,Sida fibulifera,7,0,0,Alive
2001,Main Camp,71,Sep.01,MC3,Triodia basedowii,37.41666667,0,0,Alive
2001,Main Camp,71,Sep.01,MC3,Yakirra australiensis,6.666666667,0,0,Alive
2001,Main Camp,71,Sep.01,MC3,Yellow vine?,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Acacia dictyophleba,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Acacia ligulata,8.75,1.5,1,Alive
2001,Main Camp,71,Sep.01,MC4,Aristida contorta,9.117647059,0,0.823529412,Alive
2001,Main Camp,71,Sep.01,MC4,Atalaya hemiglauca,2.4,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Calotis erinacea,3.5,1.5,2.5,Alive
2001,Main Camp,71,Sep.01,MC4,Crotalaria cunninghamii,5.4,1.4,3.2,Alive
2001,Main Camp,71,Sep.01,MC4,Crotalaria eremaea,3.5,1,1,Alive
2001,Main Camp,71,Sep.01,MC4,Eragrostis eriopoda,1.6,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Eriachne aristidea,3.052631579,0,0.052631579,Alive
2001,Main Camp,71,Sep.01,MC4,Euphorbia drummondii,6.5,1.25,1.5,Alive
2001,Main Camp,71,Sep.01,MC4,Euphorbia tannensis,1.714285714,0.285714286,0.142857143,Alive
2001,Main Camp,71,Sep.01,MC4,Goodenia cycloptera,5,1.6,1,Alive
2001,Main Camp,71,Sep.01,MC4,Grevillea stenobotrya,15.25,0.8125,0.0625,Alive
2001,Main Camp,71,Sep.01,MC4,Lechenaultia divaricata,8.333333333,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Newcastelia spodiotricha,5.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Oldenlandia pterospora,1.5,0,1,Alive
2001,Main Camp,71,Sep.01,MC4,Paractaenum refractum,10,0,2,Alive
2001,Main Camp,71,Sep.01,MC4,Ptilotus polystachyus,2,1,1,Alive
2001,Main Camp,71,Sep.01,MC4,Scaveola depauperata,3.9,1.8,1.2,Alive
2001,Main Camp,71,Sep.01,MC4,Sida fibulifera,10.71428571,0.142857143,0,Alive
2001,Main Camp,71,Sep.01,MC4,Sp. A,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Tephrosea rosea,12.5,0.5,0,Alive
2001,Main Camp,71,Sep.01,MC4,Trichodesma zeylanicum,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Triodia basedowii,37.52777778,0,0,Alive
2001,Main Camp,71,Sep.01,MC4,Triumfetta winneckeana,7,0,4,Alive
2001,Main Camp,71,Sep.01,MC4,Yellow vine?,1,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Aristida contorta,14.04166667,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Atriplex nummularia,10,1,0,Alive
2001,Main Camp,71,Sep.01,MC5,Crotalaria eremaea,10,4,2,Alive
2001,Main Camp,71,Sep.01,MC5,Enchylaena tomentosa,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Eragrostis eriopoda,4.4,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Eremophila longifolia,11.44444444,0,0.222222222,Alive
2001,Main Camp,71,Sep.01,MC5,Eriachne aristidea,7.785714286,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Eucalyptus pachyphylla,20,1,0,Alive
2001,Main Camp,71,Sep.01,MC5,Euphorbia tannensis,5.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Grevillea stenobotrya,18.125,0.625,0.125,Alive
2001,Main Camp,71,Sep.01,MC5,Lechenaultia divaricata,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Paractaenum refractum,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Scaveola depauperata,8.333333333,0.333333333,0.333333333,Alive
2001,Main Camp,71,Sep.01,MC5,Sp. A,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Sp. P,7.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Triodia basedowii,40.83333333,0,0,Alive
2001,Main Camp,71,Sep.01,MC5,Yellow vine?,15,2,0,Alive
2001,Main Camp,71,Sep.01,MC6,Acacia dictyophleba,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Acacia ligulata,21,0.6,0,Alive
2001,Main Camp,71,Sep.01,MC6,Aristida contorta,17.07407407,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Eragrostis eriopoda,5.909090909,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Eremophila macdonnellii,10,2,2,Alive
2001,Main Camp,71,Sep.01,MC6,Eriachne aristidea,9.166666667,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Goodenia cycloptera,2,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,grass,5,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Grevillea juncifolia,20,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Grevillea stenobotrya,20,0.285714286,0,Alive
2001,Main Camp,71,Sep.01,MC6,"Heart-shaped, soft furry leaves",10,0,2,Alive
2001,Main Camp,71,Sep.01,MC6,Lechenaultia divaricata,12.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Paractaenum refractum,10,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Scaveola depauperata,7.5,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Sp. A,5.333333333,0,0,Alive
2001,Main Camp,71,Sep.01,MC6,Sp. Q,18,1,1,Alive
2001,Main Camp,71,Sep.01,MC6,Triodia basedowii,50.42857143,0,0,Alive
2001,Main Camp,71,Sep.01,MC7,Acacia dictyophleba,7.333333333,0,0,Alive
2001,Main Camp,71,Sep.01,MC7,Aristida contorta,14.44444444,0,0,Alive
2001,Main Camp,71,Sep.01,MC7,Atalaya hemiglauca,13.75,0,0,Alive
2001,Main Camp,71,Sep.01,MC7,Crotalaria cunninghamii,17.5,0.5,3.5,Alive
2001,Main Camp,71,Sep.01,MC7,Crotalaria eremaea,9.166666667,1.833333333,1.666666667,Alive
